time	line	instance	edges	omega	degree	minloops	maxloops	pimin	lambda	[lambda>0]	mix	leigen	ueigen	ucanon	
(0h:00m:05s)	505	4,4,1,1,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	506	4,4,1,1,0;4,3,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	507	4,4,1,1,0;4,2,2,1,1	10	2	26	25	25	1/2	0.923077	1	78	37.2876	98.8117	98.8117	
(0h:00m:05s)	508	4,4,1,1,0;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	509	4,4,1,1,0;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	510	4,4,1,1,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	511	5,2,2,1,0;5,2,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	512	5,2,2,1,0;4,3,2,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	513	5,2,2,1,0;3,3,3,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	514	5,2,2,1,0;4,2,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	515	5,2,2,1,0;3,3,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	516	5,2,2,1,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	517	5,2,2,1,0;4,3,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	518	5,2,2,1,0;4,2,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	519	5,2,2,1,0;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	520	5,2,2,1,0;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	521	5,2,2,1,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	522	4,3,2,1,0;4,3,2,1,0	10	1	26	26	26	1	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	523	4,3,2,1,0;3,3,3,1,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	524	4,3,2,1,0;4,2,2,2,0	10	3	27	25	25	1/3	0.888889	1	56	24.8584	72.0573	72.0573	
(0h:00m:05s)	525	4,3,2,1,0;3,3,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	526	4,3,2,1,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	527	4,3,2,1,0;4,3,1,1,1	10	3	27	25	25	1/3	0.888889	1	56	24.8584	72.0573	72.0573	
(0h:00m:05s)	528	4,3,2,1,0;4,2,2,1,1	10	8	28	23	24	1/8	0.883288	1	53	23.5163	77.0029	157.276	
(0h:00m:05s)	529	4,3,2,1,0;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	530	4,3,2,1,0;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	531	4,3,2,1,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	532	3,3,3,1,0;3,3,3,1,0	10	10	28	19	23	1/10	0.857143	1	45	18.6438	64.4724	232.101	
(0h:00m:05s)	533	3,3,3,1,0;4,2,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	534	3,3,3,1,0;3,3,2,2,0	10	18	29	21	23	1/18	0.874906	1	49	21.7325	78.3263	236.788	
(0h:00m:05s)	535	3,3,3,1,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	536	3,3,3,1,0;4,3,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	537	3,3,3,1,0;4,2,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	538	3,3,3,1,0;3,3,2,1,1	10	42	30	19	21	1/42	0.866667	1	45	20.1975	79.8407	311.759	
(0h:00m:05s)	539	3,3,3,1,0;3,2,2,2,1	10	87	31	17	19	1/87	0.836849	1	38	15.9382	69.7124	344.478	
(0h:00m:05s)	540	3,3,3,1,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	541	4,2,2,2,0;4,2,2,2,0	10	6	28	25	25	1/6	0.892857	1	58	25.8942	81.1955	202.989	
(0h:00m:05s)	542	4,2,2,2,0;3,3,2,2,0	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	543	4,2,2,2,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	544	4,2,2,2,0;4,3,1,1,1	10	10	28	23	23	1/10	0.857143	1	45	18.6438	64.4724	128.945	
(0h:00m:05s)	545	4,2,2,2,0;4,2,2,1,1	10	18	29	23	23	1/18	0.874906	1	49	21.7325	78.3263	299.932	
(0h:00m:05s)	546	4,2,2,2,0;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	547	4,2,2,2,0;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	548	4,2,2,2,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	549	3,3,2,2,0;3,3,2,2,0	10	34	30	21	21	1/34	0.851452	1	42	17.8106	70.2409	276.197	
(0h:00m:05s)	550	3,3,2,2,0;5,2,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	551	3,3,2,2,0;4,3,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	552	3,3,2,2,0;4,2,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	553	3,3,2,2,0;3,3,2,1,1	10	80	31	15	18	1/80	0.841388	1	40	16.4833	71.1785	314.985	
(0h:00m:05s)	554	3,3,2,2,0;3,2,2,2,1	10	156	32	17	18	1/156	0.816183	1	35	13.797	65.0518	453.776	
(0h:00m:05s)	555	3,3,2,2,0;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	556	5,2,1,1,1;5,2,1,1,1	10	1	24	24	24	1	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	557	5,2,1,1,1;4,3,1,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	558	5,2,1,1,1;4,2,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	559	5,2,1,1,1;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	560	5,2,1,1,1;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	561	5,2,1,1,1;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	562	4,3,1,1,1;4,3,1,1,1	10	9	28	24	24	1/9	0.892857	1	60	25.8942	84.9798	141.633	
(0h:00m:05s)	563	4,3,1,1,1;4,2,2,1,1	10	27	29	20	22	1/27	0.881569	1	51	23.13	86.1566	339.742	
(0h:00m:05s)	564	4,3,1,1,1;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	565	4,3,1,1,1;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	566	4,3,1,1,1;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	567	4,2,2,1,1;4,2,2,1,1	10	54	30	20	21	1/54	0.862876	1	46	19.5533	79.4666	302.687	
(0h:00m:05s)	568	4,2,2,1,1;3,3,2,1,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	569	4,2,2,1,1;3,2,2,2,1	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	570	4,2,2,1,1;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:05s)	571	3,3,2,1,1;3,3,2,1,1	10	186	32	15	18	1/186	0.841566	1	40	16.5053	76.5839	480.121	
(0h:00m:06s)	572	3,3,2,1,1;3,2,2,2,1	10	358	33	12	16	1/358	0.821038	1	35	14.2556	71.4582	521.033	
(0h:00m:06s)	573	3,3,2,1,1;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:06s)	574	3,2,2,2,1;3,2,2,2,1	10	645	34	10	13	1/645	0.804344	1	32	12.7741	68.3699	580.334	
(0h:00m:06s)	575	3,2,2,2,1;2,2,2,2,2	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	576	2,2,2,2,2;2,2,2,2,2	10	2040	36	9	11	1/2040	0.766161	1	28	10.1809	62.1301	696.084	
(0h:00m:12s)	577	5,5,1,0,0;5,5,1,0,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	578	5,5,1,0,0;5,4,2,0,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	579	5,5,1,0,0;5,3,3,0,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	580	5,5,1,0,0;4,4,3,0,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	581	5,5,1,0,0;5,4,1,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	582	5,5,1,0,0;5,3,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	583	5,5,1,0,0;4,4,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	584	5,5,1,0,0;4,3,3,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	585	5,5,1,0,0;5,2,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	586	5,5,1,0,0;4,3,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	587	5,5,1,0,0;3,3,3,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	588	5,5,1,0,0;5,3,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	589	5,5,1,0,0;4,4,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	590	5,5,1,0,0;5,2,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	591	5,5,1,0,0;4,3,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	592	5,5,1,0,0;3,3,3,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	593	5,5,1,0,0;4,2,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	594	5,5,1,0,0;3,3,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	595	5,5,1,0,0;3,2,2,2,2	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	596	5,4,2,0,0;5,4,2,0,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	597	5,4,2,0,0;5,3,3,0,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	598	5,4,2,0,0;4,4,3,0,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	599	5,4,2,0,0;5,4,1,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	600	5,4,2,0,0;5,3,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	601	5,4,2,0,0;4,4,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	602	5,4,2,0,0;4,3,3,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	603	5,4,2,0,0;5,2,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	604	5,4,2,0,0;4,3,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	605	5,4,2,0,0;3,3,3,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	606	5,4,2,0,0;5,3,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	607	5,4,2,0,0;4,4,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	608	5,4,2,0,0;5,2,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	609	5,4,2,0,0;4,3,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	610	5,4,2,0,0;3,3,3,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	611	5,4,2,0,0;4,2,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	612	5,4,2,0,0;3,3,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	613	5,4,2,0,0;3,2,2,2,2	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	614	5,3,3,0,0;5,3,3,0,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	615	5,3,3,0,0;4,4,3,0,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	616	5,3,3,0,0;5,4,1,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	617	5,3,3,0,0;5,3,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	618	5,3,3,0,0;4,4,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	619	5,3,3,0,0;4,3,3,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	620	5,3,3,0,0;5,2,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	621	5,3,3,0,0;4,3,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	622	5,3,3,0,0;3,3,3,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	623	5,3,3,0,0;5,3,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	624	5,3,3,0,0;4,4,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	625	5,3,3,0,0;5,2,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	626	5,3,3,0,0;4,3,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	627	5,3,3,0,0;3,3,3,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	628	5,3,3,0,0;4,2,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	629	5,3,3,0,0;3,3,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	630	5,3,3,0,0;3,2,2,2,2	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	631	4,4,3,0,0;4,4,3,0,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	632	4,4,3,0,0;5,4,1,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	633	4,4,3,0,0;5,3,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	634	4,4,3,0,0;4,4,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	635	4,4,3,0,0;4,3,3,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	636	4,4,3,0,0;5,2,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	637	4,4,3,0,0;4,3,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	638	4,4,3,0,0;3,3,3,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	639	4,4,3,0,0;5,3,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	640	4,4,3,0,0;4,4,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	641	4,4,3,0,0;5,2,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	642	4,4,3,0,0;4,3,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	643	4,4,3,0,0;3,3,3,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	644	4,4,3,0,0;4,2,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	645	4,4,3,0,0;3,3,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	646	4,4,3,0,0;3,2,2,2,2	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	647	5,4,1,1,0;5,4,1,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	648	5,4,1,1,0;5,3,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	649	5,4,1,1,0;4,4,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	650	5,4,1,1,0;4,3,3,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	651	5,4,1,1,0;5,2,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	652	5,4,1,1,0;4,3,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	653	5,4,1,1,0;3,3,3,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	654	5,4,1,1,0;5,3,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	655	5,4,1,1,0;4,4,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	656	5,4,1,1,0;5,2,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	657	5,4,1,1,0;4,3,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	658	5,4,1,1,0;3,3,3,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	659	5,4,1,1,0;4,2,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	660	5,4,1,1,0;3,3,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	661	5,4,1,1,0;3,2,2,2,2	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	662	5,3,2,1,0;5,3,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	663	5,3,2,1,0;4,4,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	664	5,3,2,1,0;4,3,3,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	665	5,3,2,1,0;5,2,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	666	5,3,2,1,0;4,3,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	667	5,3,2,1,0;3,3,3,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	668	5,3,2,1,0;5,3,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	669	5,3,2,1,0;4,4,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	670	5,3,2,1,0;5,2,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	671	5,3,2,1,0;4,3,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	672	5,3,2,1,0;3,3,3,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	673	5,3,2,1,0;4,2,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	674	5,3,2,1,0;3,3,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	675	5,3,2,1,0;3,2,2,2,2	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	676	4,4,2,1,0;4,4,2,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	677	4,4,2,1,0;4,3,3,1,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	678	4,4,2,1,0;5,2,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	679	4,4,2,1,0;4,3,2,2,0	11	1	32	32	32	1	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	680	4,4,2,1,0;3,3,3,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	681	4,4,2,1,0;5,3,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	682	4,4,2,1,0;4,4,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	683	4,4,2,1,0;5,2,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	684	4,4,2,1,0;4,3,2,1,1	11	2	33	32	32	1/2	0.939394	1	100	48.1632	125.415	125.415	
(0h:00m:12s)	685	4,4,2,1,0;3,3,3,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	686	4,4,2,1,0;4,2,2,2,1	11	7	34	28	30	1/7	0.911765	1	68	32.1088	100.342	215.018	
(0h:00m:12s)	687	4,4,2,1,0;3,3,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	688	4,4,2,1,0;3,2,2,2,2	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	689	4,3,3,1,0;4,3,3,1,0	11	1	32	32	32	1	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	690	4,3,3,1,0;5,2,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	691	4,3,3,1,0;4,3,2,2,0	11	2	33	32	32	1/2	0.939394	1	100	48.1632	125.415	125.415	
(0h:00m:12s)	692	4,3,3,1,0;3,3,3,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	693	4,3,3,1,0;5,3,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	694	4,3,3,1,0;4,4,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	695	4,3,3,1,0;5,2,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	696	4,3,3,1,0;4,3,2,1,1	11	5	34	31	31	1/5	0.911765	1	68	32.1088	96.5282	173.751	
(0h:00m:12s)	697	4,3,3,1,0;3,3,3,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	698	4,3,3,1,0;4,2,2,2,1	11	12	35	29	29	1/12	0.894365	1	60	26.3082	88.9162	246.557	
(0h:00m:12s)	699	4,3,3,1,0;3,3,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	700	4,3,3,1,0;3,2,2,2,2	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	701	5,2,2,2,0;5,2,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	702	5,2,2,2,0;4,3,2,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	703	5,2,2,2,0;3,3,3,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	704	5,2,2,2,0;5,3,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	705	5,2,2,2,0;4,4,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	706	5,2,2,2,0;5,2,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	707	5,2,2,2,0;4,3,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	708	5,2,2,2,0;3,3,3,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	709	5,2,2,2,0;4,2,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	710	5,2,2,2,0;3,3,2,2,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	711	5,2,2,2,0;3,2,2,2,2	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	712	4,3,2,2,0;4,3,2,2,0	11	5	34	31	31	1/5	0.911765	1	68	32.1088	96.5282	173.751	
(0h:00m:12s)	713	4,3,2,2,0;3,3,3,2,0	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	714	4,3,2,2,0;5,3,1,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	715	4,3,2,2,0;4,4,1,1,1	11	3	33	31	31	1/3	0.909091	1	69	31.073	88.07	88.07	
(0h:00m:12s)	716	4,3,2,2,0;5,2,2,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:12s)	717	4,3,2,2,0;4,3,2,1,1	11	13	35	29	30	1/13	0.904831	1	67	29.543	99.5354	255.034	
(0h:00m:12s)	718	4,3,2,2,0;3,3,3,1,1	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
