time	line	instance	edges	omega	degree	minloops	maxloops	pimin	lambda	[lambda>0]	mix	leigen	ueigen	ucanon	
(60h:43m:03s)	10737	6,5,5,3,0,0;5,4,4,4,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10738	6,5,5,3,0,0;6,6,2,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10739	6,5,5,3,0,0;6,5,3,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10740	6,5,5,3,0,0;6,4,4,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10741	6,5,5,3,0,0;5,5,4,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10742	6,5,5,3,0,0;6,4,3,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10743	6,5,5,3,0,0;5,5,3,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10744	6,5,5,3,0,0;5,4,4,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10745	6,5,5,3,0,0;4,4,4,4,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10746	6,5,5,3,0,0;6,3,3,3,3,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10747	6,5,5,3,0,0;5,4,3,3,3,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10748	6,5,5,3,0,0;4,4,4,3,3,1	19	1	441	441	441	1	NA	NA	0	NA	NA	NA	
(60h:43m:03s)	10749	6,5,5,3,0,0;6,5,2,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10750	6,5,5,3,0,0;6,4,3,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10751	6,5,5,3,0,0;5,5,3,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10752	6,5,5,3,0,0;5,4,4,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10753	6,5,5,3,0,0;6,3,3,3,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10754	6,5,5,3,0,0;5,4,3,3,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10755	6,5,5,3,0,0;4,4,4,3,2,2	19	2	441	440	440	1/2	0.995465	1	1368	682.053	1676	1676	
(60h:43m:03s)	10756	6,5,5,3,0,0;5,3,3,3,3,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10757	6,5,5,3,0,0;4,4,3,3,3,2	19	7	441	435	437	1/7	0.993197	1	911	453.666	1301.49	2788.9	
(60h:43m:03s)	10758	6,5,5,3,0,0;4,3,3,3,3,3	19	20	441	434	434	1/20	0.988662	1	622	270.957	873.488	2838.83	
(60h:43m:03s)	10759	6,5,4,4,0,0;6,5,4,4,0,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10760	6,5,4,4,0,0;5,5,5,4,0,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10761	6,5,4,4,0,0;6,6,5,1,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10762	6,5,4,4,0,0;6,6,4,2,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10763	6,5,4,4,0,0;6,5,5,2,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10764	6,5,4,4,0,0;6,6,3,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10765	6,5,4,4,0,0;6,5,4,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10766	6,5,4,4,0,0;5,5,5,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10767	6,5,4,4,0,0;6,4,4,4,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10768	6,5,4,4,0,0;5,5,4,4,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10769	6,5,4,4,0,0;6,6,3,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10770	6,5,4,4,0,0;6,5,4,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10771	6,5,4,4,0,0;5,5,5,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10772	6,5,4,4,0,0;6,5,3,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10773	6,5,4,4,0,0;6,4,4,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10774	6,5,4,4,0,0;5,5,4,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10775	6,5,4,4,0,0;5,4,4,4,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10776	6,5,4,4,0,0;6,4,3,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10777	6,5,4,4,0,0;5,5,3,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10778	6,5,4,4,0,0;5,4,4,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10779	6,5,4,4,0,0;4,4,4,4,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10780	6,5,4,4,0,0;6,6,4,1,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10781	6,5,4,4,0,0;6,5,5,1,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10782	6,5,4,4,0,0;6,6,3,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10783	6,5,4,4,0,0;6,5,4,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10784	6,5,4,4,0,0;5,5,5,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10785	6,5,4,4,0,0;6,5,3,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10786	6,5,4,4,0,0;6,4,4,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10787	6,5,4,4,0,0;5,5,4,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10788	6,5,4,4,0,0;5,4,4,4,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10789	6,5,4,4,0,0;6,6,2,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10790	6,5,4,4,0,0;6,5,3,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10791	6,5,4,4,0,0;6,4,4,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10792	6,5,4,4,0,0;5,5,4,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10793	6,5,4,4,0,0;6,4,3,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10794	6,5,4,4,0,0;5,5,3,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10795	6,5,4,4,0,0;5,4,4,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10796	6,5,4,4,0,0;4,4,4,4,2,1	19	1	441	441	441	1	NA	NA	0	NA	NA	NA	
(60h:43m:03s)	10797	6,5,4,4,0,0;6,3,3,3,3,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10798	6,5,4,4,0,0;5,4,3,3,3,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10799	6,5,4,4,0,0;4,4,4,3,3,1	19	2	441	440	440	1/2	0.995465	1	1368	682.053	1676	1676	
(60h:43m:03s)	10800	6,5,4,4,0,0;6,5,2,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10801	6,5,4,4,0,0;6,4,3,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10802	6,5,4,4,0,0;5,5,3,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10803	6,5,4,4,0,0;5,4,4,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10804	6,5,4,4,0,0;6,3,3,3,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10805	6,5,4,4,0,0;5,4,3,3,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10806	6,5,4,4,0,0;4,4,4,3,2,2	19	5	441	438	438	1/5	0.993197	1	912	453.666	1252.03	2253.65	
(60h:43m:03s)	10807	6,5,4,4,0,0;5,3,3,3,3,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10808	6,5,4,4,0,0;4,4,3,3,3,2	19	12	441	435	435	1/12	0.991616	1	789	367.528	1120.34	3106.62	
(60h:43m:03s)	10809	6,5,4,4,0,0;4,3,3,3,3,3	19	30	441	433	433	1/30	0.988662	1	612	270.957	909.25	3637	
(60h:43m:03s)	10810	5,5,5,4,0,0;5,5,5,4,0,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10811	5,5,5,4,0,0;6,6,5,1,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10812	5,5,5,4,0,0;6,6,4,2,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10813	5,5,5,4,0,0;6,5,5,2,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10814	5,5,5,4,0,0;6,6,3,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10815	5,5,5,4,0,0;6,5,4,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10816	5,5,5,4,0,0;5,5,5,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10817	5,5,5,4,0,0;6,4,4,4,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10818	5,5,5,4,0,0;5,5,4,4,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10819	5,5,5,4,0,0;6,6,3,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10820	5,5,5,4,0,0;6,5,4,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10821	5,5,5,4,0,0;5,5,5,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10822	5,5,5,4,0,0;6,5,3,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10823	5,5,5,4,0,0;6,4,4,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10824	5,5,5,4,0,0;5,5,4,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10825	5,5,5,4,0,0;5,4,4,4,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10826	5,5,5,4,0,0;6,4,3,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10827	5,5,5,4,0,0;5,5,3,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10828	5,5,5,4,0,0;5,4,4,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10829	5,5,5,4,0,0;4,4,4,4,3,0	19	1	441	441	441	1	NA	NA	0	NA	NA	NA	
(60h:43m:03s)	10830	5,5,5,4,0,0;6,6,4,1,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10831	5,5,5,4,0,0;6,5,5,1,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10832	5,5,5,4,0,0;6,6,3,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10833	5,5,5,4,0,0;6,5,4,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10834	5,5,5,4,0,0;5,5,5,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10835	5,5,5,4,0,0;6,5,3,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10836	5,5,5,4,0,0;6,4,4,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10837	5,5,5,4,0,0;5,5,4,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10838	5,5,5,4,0,0;5,4,4,4,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10839	5,5,5,4,0,0;6,6,2,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10840	5,5,5,4,0,0;6,5,3,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10841	5,5,5,4,0,0;6,4,4,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10842	5,5,5,4,0,0;5,5,4,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10843	5,5,5,4,0,0;6,4,3,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10844	5,5,5,4,0,0;5,5,3,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10845	5,5,5,4,0,0;5,4,4,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10846	5,5,5,4,0,0;4,4,4,4,2,1	19	3	441	439	439	1/3	0.993197	1	953	453.666	1176.94	1176.94	
(60h:43m:03s)	10847	5,5,5,4,0,0;6,3,3,3,3,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10848	5,5,5,4,0,0;5,4,3,3,3,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10849	5,5,5,4,0,0;4,4,4,3,3,1	19	7	441	435	437	1/7	0.993197	1	911	453.666	1301.49	2788.9	
(60h:43m:03s)	10850	5,5,5,4,0,0;6,5,2,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10851	5,5,5,4,0,0;6,4,3,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10852	5,5,5,4,0,0;5,5,3,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10853	5,5,5,4,0,0;5,4,4,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10854	5,5,5,4,0,0;6,3,3,3,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10855	5,5,5,4,0,0;5,4,3,3,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10856	5,5,5,4,0,0;4,4,4,3,2,2	19	12	441	435	436	1/12	0.991616	1	789	367.528	1120.34	4487.34	
(60h:43m:03s)	10857	5,5,5,4,0,0;5,3,3,3,3,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10858	5,5,5,4,0,0;4,4,3,3,3,2	19	27	441	433	434	1/27	0.990322	1	707	317.965	1054.32	3499.83	
(60h:43m:03s)	10859	5,5,5,4,0,0;4,3,3,3,3,3	19	60	441	432	432	1/60	0.988662	1	635	270.957	970.385	4205	
(60h:43m:03s)	10860	6,6,5,1,1,0;6,6,5,1,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10861	6,6,5,1,1,0;6,6,4,2,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10862	6,6,5,1,1,0;6,5,5,2,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10863	6,6,5,1,1,0;6,6,3,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10864	6,6,5,1,1,0;6,5,4,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10865	6,6,5,1,1,0;5,5,5,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10866	6,6,5,1,1,0;6,4,4,4,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10867	6,6,5,1,1,0;5,5,4,4,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10868	6,6,5,1,1,0;6,6,3,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10869	6,6,5,1,1,0;6,5,4,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10870	6,6,5,1,1,0;5,5,5,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10871	6,6,5,1,1,0;6,5,3,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10872	6,6,5,1,1,0;6,4,4,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10873	6,6,5,1,1,0;5,5,4,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10874	6,6,5,1,1,0;5,4,4,4,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10875	6,6,5,1,1,0;6,4,3,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10876	6,6,5,1,1,0;5,5,3,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10877	6,6,5,1,1,0;5,4,4,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10878	6,6,5,1,1,0;4,4,4,4,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10879	6,6,5,1,1,0;6,6,4,1,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10880	6,6,5,1,1,0;6,5,5,1,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10881	6,6,5,1,1,0;6,6,3,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10882	6,6,5,1,1,0;6,5,4,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10883	6,6,5,1,1,0;5,5,5,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10884	6,6,5,1,1,0;6,5,3,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10885	6,6,5,1,1,0;6,4,4,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10886	6,6,5,1,1,0;5,5,4,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10887	6,6,5,1,1,0;5,4,4,4,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10888	6,6,5,1,1,0;6,6,2,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10889	6,6,5,1,1,0;6,5,3,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10890	6,6,5,1,1,0;6,4,4,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10891	6,6,5,1,1,0;5,5,4,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10892	6,6,5,1,1,0;6,4,3,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10893	6,6,5,1,1,0;5,5,3,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10894	6,6,5,1,1,0;5,4,4,3,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10895	6,6,5,1,1,0;4,4,4,4,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10896	6,6,5,1,1,0;6,3,3,3,3,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10897	6,6,5,1,1,0;5,4,3,3,3,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10898	6,6,5,1,1,0;4,4,4,3,3,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10899	6,6,5,1,1,0;6,5,2,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10900	6,6,5,1,1,0;6,4,3,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10901	6,6,5,1,1,0;5,5,3,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10902	6,6,5,1,1,0;5,4,4,2,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10903	6,6,5,1,1,0;6,3,3,3,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10904	6,6,5,1,1,0;5,4,3,3,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10905	6,6,5,1,1,0;4,4,4,3,2,2	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10906	6,6,5,1,1,0;5,3,3,3,3,2	19	1	441	441	441	1	NA	NA	0	NA	NA	NA	
(60h:43m:03s)	10907	6,6,5,1,1,0;4,4,3,3,3,2	19	2	441	440	440	1/2	0.995465	1	1368	682.053	1676	1676	
(60h:43m:03s)	10908	6,6,5,1,1,0;4,3,3,3,3,3	19	11	441	435	435	1/11	0.993197	1	911	453.666	1367.93	3357.65	
(60h:43m:03s)	10909	6,6,4,2,1,0;6,6,4,2,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10910	6,6,4,2,1,0;6,5,5,2,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10911	6,6,4,2,1,0;6,6,3,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10912	6,6,4,2,1,0;6,5,4,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10913	6,6,4,2,1,0;5,5,5,3,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10914	6,6,4,2,1,0;6,4,4,4,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10915	6,6,4,2,1,0;5,5,4,4,1,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10916	6,6,4,2,1,0;6,6,3,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10917	6,6,4,2,1,0;6,5,4,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10918	6,6,4,2,1,0;5,5,5,2,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10919	6,6,4,2,1,0;6,5,3,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10920	6,6,4,2,1,0;6,4,4,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10921	6,6,4,2,1,0;5,5,4,3,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10922	6,6,4,2,1,0;5,4,4,4,2,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10923	6,6,4,2,1,0;6,4,3,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10924	6,6,4,2,1,0;5,5,3,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10925	6,6,4,2,1,0;5,4,4,3,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10926	6,6,4,2,1,0;4,4,4,4,3,0	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10927	6,6,4,2,1,0;6,6,4,1,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10928	6,6,4,2,1,0;6,5,5,1,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10929	6,6,4,2,1,0;6,6,3,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10930	6,6,4,2,1,0;6,5,4,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10931	6,6,4,2,1,0;5,5,5,2,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10932	6,6,4,2,1,0;6,5,3,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10933	6,6,4,2,1,0;6,4,4,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10934	6,6,4,2,1,0;5,5,4,3,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10935	6,6,4,2,1,0;5,4,4,4,1,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(60h:43m:03s)	10936	6,6,4,2,1,0;6,6,2,2,2,1	19	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
