time	line	instance	edges	omega	degree	minloops	maxloops	pimin	lambda	[lambda>0]	mix	leigen	ueigen	ucanon	
(0h:00m:50s)	1084	5,3,3,2,0;4,3,3,3,0	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1085	5,3,3,2,0;5,5,1,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1086	5,3,3,2,0;5,4,2,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1087	5,3,3,2,0;5,3,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1088	5,3,3,2,0;4,4,3,1,1	13	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:50s)	1089	5,3,3,2,0;5,3,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:50s)	1090	5,3,3,2,0;4,4,2,2,1	13	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:50s)	1091	5,3,3,2,0;4,3,3,2,1	13	5	225	221	222	1/5	0.986667	1	464	229.94	638.789	1149.82	
(0h:00m:50s)	1092	5,3,3,2,0;3,3,3,3,1	13	12	225	220	220	1/12	0.982222	1	386	171.679	528.337	1585.01	
(0h:00m:50s)	1093	5,3,3,2,0;5,2,2,2,2	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1094	5,3,3,2,0;4,3,2,2,2	13	12	225	219	220	1/12	0.983568	1	401	185.992	571.604	1585.01	
(0h:00m:51s)	1095	5,3,3,2,0;3,3,3,2,2	13	31	225	213	215	1/31	0.979432	1	323	147.97	502.816	2101.71	
(0h:00m:51s)	1096	4,4,3,2,0;4,4,3,2,0	13	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:51s)	1097	4,4,3,2,0;4,3,3,3,0	13	3	225	223	223	1/3	0.986667	1	485	229.94	600.478	600.478	
(0h:00m:51s)	1098	4,4,3,2,0;5,5,1,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1099	4,4,3,2,0;5,4,2,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1100	4,4,3,2,0;5,3,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1101	4,4,3,2,0;4,4,3,1,1	13	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:51s)	1102	4,4,3,2,0;5,3,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1103	4,4,3,2,0;4,4,2,2,1	13	5	225	221	222	1/5	0.986667	1	464	229.94	638.789	1149.82	
(0h:00m:51s)	1104	4,4,3,2,0;4,3,3,2,1	13	13	225	217	220	1/13	0.985196	1	446	206.788	639.871	1639.51	
(0h:00m:51s)	1105	4,4,3,2,0;3,3,3,3,1	13	34	225	213	215	1/34	0.982222	1	356	171.679	586.919	2278.63	
(0h:00m:51s)	1106	4,4,3,2,0;5,2,2,2,2	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1107	4,4,3,2,0;4,3,2,2,2	13	27	225	217	218	1/27	0.980948	1	356	159.989	535.567	2295.81	
(0h:00m:51s)	1108	4,4,3,2,0;3,3,3,2,2	13	68	225	212	214	1/68	0.979046	1	320	145.183	531.029	2356.36	
(0h:00m:51s)	1109	4,3,3,3,0;4,3,3,3,0	13	6	225	222	222	1/6	0.986667	1	485	229.94	652.464	1631.16	
(0h:00m:51s)	1110	4,3,3,3,0;5,5,1,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1111	4,3,3,3,0;5,4,2,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1112	4,3,3,3,0;5,3,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1113	4,3,3,3,0;4,4,3,1,1	13	7	225	221	221	1/7	0.986667	1	464	229.94	664.025	1422.91	
(0h:00m:51s)	1114	4,3,3,3,0;5,3,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1115	4,3,3,3,0;4,4,2,2,1	13	12	225	220	220	1/12	0.983568	1	401	185.992	571.604	1937.24	
(0h:00m:51s)	1116	4,3,3,3,0;4,3,3,2,1	13	27	225	215	218	1/27	0.980948	1	356	159.989	535.567	1955.69	
(0h:00m:51s)	1117	4,3,3,3,0;3,3,3,3,1	13	60	225	214	214	1/60	0.978827	1	331	143.65	519.628	2351.7	
(0h:00m:51s)	1118	4,3,3,3,0;5,2,2,2,2	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1119	4,3,3,3,0;4,3,2,2,2	13	51	225	213	215	1/51	0.976032	1	293	126.535	452.247	2534.55	
(0h:00m:51s)	1120	4,3,3,3,0;3,3,3,2,2	13	117	225	212	212	1/117	0.975694	1	276	124.733	480.124	2670.62	
(0h:00m:51s)	1121	5,5,1,1,1;5,5,1,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1122	5,5,1,1,1;5,4,2,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1123	5,5,1,1,1;5,3,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1124	5,5,1,1,1;4,4,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1125	5,5,1,1,1;5,3,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1126	5,5,1,1,1;4,4,2,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1127	5,5,1,1,1;4,3,3,2,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1128	5,5,1,1,1;3,3,3,3,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1129	5,5,1,1,1;5,2,2,2,2	13	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:51s)	1130	5,5,1,1,1;4,3,2,2,2	13	3	225	223	223	1/3	0.986667	1	485	229.94	600.478	600.478	
(0h:00m:51s)	1131	5,5,1,1,1;3,3,3,2,2	13	6	225	222	222	1/6	0.986667	1	485	229.94	652.464	1631.16	
(0h:00m:51s)	1132	5,4,2,1,1;5,4,2,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1133	5,4,2,1,1;5,3,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1134	5,4,2,1,1;4,4,3,1,1	13	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:00m:51s)	1135	5,4,2,1,1;5,3,2,2,1	13	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:51s)	1136	5,4,2,1,1;4,4,2,2,1	13	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:51s)	1137	5,4,2,1,1;4,3,3,2,1	13	5	225	222	222	1/5	0.986667	1	464	229.94	638.789	1149.82	
(0h:00m:51s)	1138	5,4,2,1,1;3,3,3,3,1	13	12	225	220	220	1/12	0.982222	1	386	171.679	528.337	1585.01	
(0h:00m:51s)	1139	5,4,2,1,1;5,2,2,2,2	13	4	225	222	222	1/4	0.982222	1	370	171.679	466.54	466.54	
(0h:00m:52s)	1140	5,4,2,1,1;4,3,2,2,2	13	18	225	218	219	1/18	0.985079	1	426	205.147	656.68	1837.15	
(0h:00m:52s)	1141	5,4,2,1,1;3,3,3,2,2	13	39	225	216	217	1/39	0.9805	1	348	156.238	542.106	2195.58	
(0h:00m:52s)	1142	5,3,3,1,1;5,3,3,1,1	13	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:00m:52s)	1143	5,3,3,1,1;4,4,3,1,1	13	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:52s)	1144	5,3,3,1,1;5,3,2,2,1	13	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:00m:52s)	1145	5,3,3,1,1;4,4,2,2,1	13	4	225	223	223	1/4	0.991111	1	697	346.464	933.081	1399.62	
(0h:00m:52s)	1146	5,3,3,1,1;4,3,3,2,1	13	12	225	218	220	1/12	0.985904	1	457	217.333	666.341	1937.24	
(0h:00m:52s)	1147	5,3,3,1,1;3,3,3,3,1	13	28	225	217	217	1/28	0.978325	1	307	140.251	472.43	1481.14	
(0h:00m:52s)	1148	5,3,3,1,1;5,2,2,2,2	13	6	225	221	221	1/6	0.982222	1	349	171.679	489.348	978.695	
(0h:00m:52s)	1149	5,3,3,1,1;4,3,2,2,2	13	30	225	217	217	1/30	0.984718	1	415	200.224	674.582	2164.88	
(0h:00m:52s)	1150	5,3,3,1,1;3,3,3,2,2	13	68	225	212	214	1/68	0.979382	1	314	147.6	539.684	2319.54	
(0h:00m:52s)	1151	4,4,3,1,1;4,4,3,1,1	13	4	225	223	223	1/4	0.991111	1	697	346.464	933.081	1399.62	
(0h:00m:52s)	1152	4,4,3,1,1;5,3,2,2,1	13	5	225	221	222	1/5	0.986667	1	464	229.94	638.789	1149.82	
(0h:00m:52s)	1153	4,4,3,1,1;4,4,2,2,1	13	10	225	220	221	1/10	0.991111	1	697	346.464	1036.16	2072.33	
(0h:00m:52s)	1154	4,4,3,1,1;4,3,3,2,1	13	31	225	213	218	1/31	0.985518	1	442	211.457	714.114	2927.38	
(0h:00m:52s)	1155	4,4,3,1,1;3,3,3,3,1	13	76	225	210	214	1/76	0.982222	1	350	171.679	632.165	2994.47	
(0h:00m:52s)	1156	4,4,3,1,1;5,2,2,2,2	13	12	225	220	220	1/12	0.982222	1	386	171.679	528.337	1585.01	
(0h:00m:52s)	1157	4,4,3,1,1;4,3,2,2,2	13	66	225	214	216	1/66	0.984449	1	407	196.702	713.599	2950.9	
(0h:00m:52s)	1158	4,4,3,1,1;3,3,3,2,2	13	153	225	209	212	1/153	0.9779	1	300	137.496	540.195	2966.99	
(0h:00m:52s)	1159	5,3,2,2,1;5,3,2,2,1	13	5	225	222	222	1/5	0.986667	1	464	229.94	638.789	1149.82	
(0h:00m:52s)	1160	5,3,2,2,1;4,4,2,2,1	13	12	225	218	220	1/12	0.985904	1	457	217.333	666.341	1761.12	
(0h:00m:52s)	1161	5,3,2,2,1;4,3,3,2,1	13	24	225	217	218	1/24	0.982222	1	372	171.679	567.327	2080.2	
(0h:00m:53s)	1162	5,3,2,2,1;3,3,3,3,1	13	48	225	214	216	1/48	0.978325	1	308	140.251	497.297	3132.63	
(0h:00m:53s)	1163	5,3,2,2,1;5,2,2,2,2	13	12	225	220	220	1/12	0.982222	1	386	171.679	528.337	1585.01	
(0h:00m:53s)	1164	5,3,2,2,1;4,3,2,2,2	13	58	225	215	215	1/58	0.979889	1	332	151.401	545.385	2212.55	
(0h:00m:53s)	1165	5,3,2,2,1;3,3,3,2,2	13	117	225	210	212	1/117	0.975337	1	274	122.881	473.167	2939.92	
(0h:00m:53s)	1166	4,4,2,2,1;4,4,2,2,1	13	29	225	213	218	1/29	0.985477	1	443	210.855	707.517	2630.77	
(0h:00m:53s)	1167	4,4,2,2,1;4,3,3,2,1	13	60	225	212	216	1/60	0.984434	1	407	196.511	706.795	3053.08	
(0h:00m:53s)	1168	4,4,2,2,1;3,3,3,3,1	13	126	225	209	211	1/126	0.982222	1	350	171.679	660.602	3376.41	
(0h:00m:53s)	1169	4,4,2,2,1;5,2,2,2,2	13	28	225	217	217	1/28	0.978325	1	307	140.251	472.43	1481.14	
(0h:00m:53s)	1170	4,4,2,2,1;4,3,2,2,2	13	132	225	212	212	1/132	0.979379	1	312	147.582	571.785	3115.12	
(0h:00m:54s)	1171	4,4,2,2,1;3,3,3,2,2	13	264	225	209	210	1/264	0.974917	1	270	120.772	497.691	3936.62	
(0h:00m:54s)	1172	4,3,3,2,1;4,3,3,2,1	13	123	225	209	214	1/123	0.979808	1	327	150.784	580.438	3237.28	
(0h:00m:54s)	1173	4,3,3,2,1;3,3,3,3,1	13	244	225	208	208	1/244	0.976796	1	274	130.804	534.597	4243.86	
(0h:00m:54s)	1174	4,3,3,2,1;5,2,2,2,2	13	48	225	214	216	1/48	0.978325	1	308	140.251	497.297	3132.63	
(0h:00m:54s)	1175	4,3,3,2,1;4,3,2,2,2	13	237	225	209	210	1/237	0.978111	1	294	138.85	565.389	3090.04	
(0h:00m:55s)	1176	4,3,3,2,1;3,3,3,2,2	13	467	225	206	207	1/467	0.972111	1	245	108.308	468.067	3717.06	
(0h:00m:55s)	1177	3,3,3,3,1;3,3,3,3,1	13	456	225	205	207	1/456	0.969678	1	240	99.3686	429.725	3285.42	
(0h:00m:55s)	1178	3,3,3,3,1;5,2,2,2,2	13	90	225	209	209	1/90	0.971808	1	248	107.113	404.642	2338.55	
(0h:00m:56s)	1179	3,3,3,3,1;4,3,2,2,2	13	438	225	207	207	1/438	0.975723	1	262	124.887	535.075	3636.75	
(0h:00m:57s)	1180	3,3,3,3,1;3,3,3,2,2	13	828	225	202	204	1/828	0.967787	1	218	93.3549	423.025	4021.38	
(0h:00m:57s)	1181	5,2,2,2,2;5,2,2,2,2	13	24	225	219	219	1/24	0.982222	1	392	171.679	567.327	2174.75	
(0h:00m:57s)	1182	5,2,2,2,2;4,3,2,2,2	13	108	225	211	211	1/108	0.976058	1	279	126.677	484.081	2535.29	
(0h:00m:57s)	1183	5,2,2,2,2;3,3,3,2,2	13	204	225	210	210	1/204	0.970865	1	244	103.543	419.623	3249.75	
(0h:00m:58s)	1184	4,3,2,2,2;4,3,2,2,2	13	451	225	205	206	1/451	0.971236	1	241	104.922	452.628	3546.37	
(0h:00m:59s)	1185	4,3,2,2,2;3,3,3,2,2	13	828	225	204	204	1/828	0.969398	1	224	98.4322	445.291	4347.24	
(0h:01m:02s)	1186	3,3,3,2,2;3,3,3,2,2	13	1486	225	195	202	1/1486	0.965303	1	206	86.4484	409.593	4656.55	
(0h:01m:02s)	1187	5,5,4,0,0;5,5,4,0,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1188	5,5,4,0,0;5,5,3,1,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1189	5,5,4,0,0;5,4,4,1,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1190	5,5,4,0,0;5,5,2,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1191	5,5,4,0,0;5,4,3,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1192	5,5,4,0,0;4,4,4,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1193	5,5,4,0,0;5,3,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1194	5,5,4,0,0;4,4,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1195	5,5,4,0,0;5,5,2,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1196	5,5,4,0,0;5,4,3,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1197	5,5,4,0,0;4,4,4,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1198	5,5,4,0,0;5,4,2,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1199	5,5,4,0,0;5,3,3,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1200	5,5,4,0,0;4,4,3,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1201	5,5,4,0,0;4,3,3,3,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1202	5,5,4,0,0;5,3,2,2,2	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1203	5,5,4,0,0;4,4,2,2,2	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1204	5,5,4,0,0;4,3,3,2,2	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1205	5,5,4,0,0;3,3,3,3,2	14	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:01m:02s)	1206	5,5,3,1,0;5,5,3,1,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1207	5,5,3,1,0;5,4,4,1,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1208	5,5,3,1,0;5,5,2,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1209	5,5,3,1,0;5,4,3,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1210	5,5,3,1,0;4,4,4,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1211	5,5,3,1,0;5,3,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1212	5,5,3,1,0;4,4,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1213	5,5,3,1,0;5,5,2,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1214	5,5,3,1,0;5,4,3,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1215	5,5,3,1,0;4,4,4,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1216	5,5,3,1,0;5,4,2,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1217	5,5,3,1,0;5,3,3,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1218	5,5,3,1,0;4,4,3,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1219	5,5,3,1,0;4,3,3,3,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1220	5,5,3,1,0;5,3,2,2,2	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1221	5,5,3,1,0;4,4,2,2,2	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1222	5,5,3,1,0;4,3,3,2,2	14	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:01m:02s)	1223	5,5,3,1,0;3,3,3,3,2	14	4	225	222	222	1/4	0.982222	1	370	171.679	466.54	466.54	
(0h:01m:02s)	1224	5,4,4,1,0;5,4,4,1,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1225	5,4,4,1,0;5,5,2,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1226	5,4,4,1,0;5,4,3,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1227	5,4,4,1,0;4,4,4,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1228	5,4,4,1,0;5,3,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1229	5,4,4,1,0;4,4,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1230	5,4,4,1,0;5,5,2,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1231	5,4,4,1,0;5,4,3,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1232	5,4,4,1,0;4,4,4,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1233	5,4,4,1,0;5,4,2,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1234	5,4,4,1,0;5,3,3,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1235	5,4,4,1,0;4,4,3,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1236	5,4,4,1,0;4,3,3,3,1	14	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:01m:02s)	1237	5,4,4,1,0;5,3,2,2,2	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1238	5,4,4,1,0;4,4,2,2,2	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1239	5,4,4,1,0;4,3,3,2,2	14	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:01m:02s)	1240	5,4,4,1,0;3,3,3,3,2	14	9	225	217	220	1/9	0.986667	1	464	229.94	682.873	1593.37	
(0h:01m:02s)	1241	5,5,2,2,0;5,5,2,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1242	5,5,2,2,0;5,4,3,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1243	5,5,2,2,0;4,4,4,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1244	5,5,2,2,0;5,3,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1245	5,5,2,2,0;4,4,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1246	5,5,2,2,0;5,5,2,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1247	5,5,2,2,0;5,4,3,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1248	5,5,2,2,0;4,4,4,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1249	5,5,2,2,0;5,4,2,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1250	5,5,2,2,0;5,3,3,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1251	5,5,2,2,0;4,4,3,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1252	5,5,2,2,0;4,3,3,3,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1253	5,5,2,2,0;5,3,2,2,2	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1254	5,5,2,2,0;4,4,2,2,2	14	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:01m:02s)	1255	5,5,2,2,0;4,3,3,2,2	14	2	225	224	224	1/2	0.991111	1	697	346.464	855.102	855.102	
(0h:01m:02s)	1256	5,5,2,2,0;3,3,3,3,2	14	6	225	221	221	1/6	0.982222	1	349	171.679	489.348	978.695	
(0h:01m:02s)	1257	5,4,3,2,0;5,4,3,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1258	5,4,3,2,0;4,4,4,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1259	5,4,3,2,0;5,3,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1260	5,4,3,2,0;4,4,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1261	5,4,3,2,0;5,5,2,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1262	5,4,3,2,0;5,4,3,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1263	5,4,3,2,0;4,4,4,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1264	5,4,3,2,0;5,4,2,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1265	5,4,3,2,0;5,3,3,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1266	5,4,3,2,0;4,4,3,2,1	14	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:01m:02s)	1267	5,4,3,2,0;4,3,3,3,1	14	3	225	223	223	1/3	0.986667	1	485	229.94	600.478	600.478	
(0h:01m:02s)	1268	5,4,3,2,0;5,3,2,2,2	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1269	5,4,3,2,0;4,4,2,2,2	14	3	225	223	223	1/3	0.986667	1	485	229.94	600.478	600.478	
(0h:01m:02s)	1270	5,4,3,2,0;4,3,3,2,2	14	8	225	220	221	1/8	0.985476	1	449	210.832	618.773	1263.82	
(0h:01m:02s)	1271	5,4,3,2,0;3,3,3,3,2	14	22	225	216	217	1/22	0.981031	1	340	160.705	527.122	1738.43	
(0h:01m:02s)	1272	4,4,4,2,0;4,4,4,2,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1273	4,4,4,2,0;5,3,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1274	4,4,4,2,0;4,4,3,3,0	14	1	225	225	225	1	NA	NA	0	NA	NA	NA	
(0h:01m:02s)	1275	4,4,4,2,0;5,5,2,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1276	4,4,4,2,0;5,4,3,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1277	4,4,4,2,0;4,4,4,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1278	4,4,4,2,0;5,4,2,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1279	4,4,4,2,0;5,3,3,2,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1280	4,4,4,2,0;4,4,3,2,1	14	3	225	223	223	1/3	0.986667	1	485	229.94	600.478	600.478	
(0h:01m:02s)	1281	4,4,4,2,0;4,3,3,3,1	14	10	225	216	220	1/10	0.982222	1	379	171.679	518.082	1865.09	
(0h:01m:02s)	1282	4,4,4,2,0;5,3,2,2,2	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1283	4,4,4,2,0;4,4,2,2,2	14	6	225	222	222	1/6	0.986667	1	485	229.94	652.464	1631.16	
(0h:01m:02s)	1284	4,4,4,2,0;4,3,3,2,2	14	18	225	217	219	1/18	0.983877	1	403	189.615	607.704	1837.15	
(0h:01m:02s)	1285	4,4,4,2,0;3,3,3,3,2	14	48	225	214	216	1/48	0.980648	1	337	157.458	556.988	1970.53	
(0h:01m:02s)	1286	5,3,3,3,0;5,3,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1287	5,3,3,3,0;4,4,3,3,0	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1288	5,3,3,3,0;5,5,2,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
(0h:01m:02s)	1289	5,3,3,3,0;5,4,3,1,1	14	0	0	0	0	0	NA	NA	NA	NA	NA	NA	
